1648666539.655389, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 200}
1648666540.255244, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648666545.275052, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648666546.268964, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666552.799372, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666553.119085, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648666553.119292, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648666553}
1648666553.283495, sdrt-health/mac:02010b41cdec/antenna/version, 
1648666553.821606, sdrt-health/mac:02010b41cdec/antenna/power, 
1648666559.241683, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666565.76865, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666572.241801, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666578.782414, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666585.27273, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666591.769438, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666598.277173, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666604.761719, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666605.853919, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
